code,enum_methode_application_dpe_log_id,version_dpe,version_logiciel,version_moteur_calcul,type_generateur_ecs_1_id,type_generateur_ecs_1_label,type_generateur_ecs_2_id,type_generateur_ecs_2_label,type_generateur_ch_1_id,type_generateur_ch_1_label,type_generateur_ch_2_id,type_generateur_ch_2_label,deperdition_mur_input,deperdition_mur_output,deperdition_mur_diff,deperdition_baie_vitree_input,deperdition_baie_vitree_output,deperdition_baie_vitree_diff,deperdition_plancher_bas_input,deperdition_plancher_bas_output,deperdition_plancher_bas_diff,deperdition_plancher_haut_input,deperdition_plancher_haut_output,deperdition_plancher_haut_diff,deperdition_porte_input,deperdition_porte_output,deperdition_porte_diff,deperdition_renouvellement_air_input,deperdition_renouvellement_air_output,deperdition_renouvellement_air_diff,hperm_input,hperm_output,hperm_diff,deperdition_pont_thermique_input,deperdition_pont_thermique_output,deperdition_pont_thermique_diff,surface_sud_equivalente_input,surface_sud_equivalente_output,surface_sud_equivalente_diff,besoin_ecs_input,besoin_ecs_output,besoin_ecs_diff,besoin_ch_input,besoin_ch_output,besoin_ch_diff,conso_ecs_input,conso_ecs_output,conso_ecs_diff,conso_ch_input,conso_ch_output,conso_ch_diff,conso_auxiliaire_distribution_ch_input,conso_auxiliaire_distribution_ch_output,conso_auxiliaire_distribution_ch_diff,conso_auxiliaire_distribution_ecs_input,conso_auxiliaire_distribution_ecs_output,conso_auxiliaire_distribution_ecs_diff,conso_auxiliaire_generation_ch_input,conso_auxiliaire_generation_ch_output,conso_auxiliaire_generation_ch_diff,conso_auxiliaire_generation_ecs_input,conso_auxiliaire_generation_ecs_output,conso_auxiliaire_generation_ecs_diff,conso_auxiliaire_ventilation_input,conso_auxiliaire_ventilation_output,conso_auxiliaire_ventilation_diff,ep_conso_5_usages_input,ep_conso_5_usages_output,ep_conso_5_usages_diff,ep_conso_5_usages_m2_input,ep_conso_5_usages_m2_output,ep_conso_5_usages_m2_diff,emission_ges_5_usages_input,emission_ges_5_usages_output,emission_ges_5_usages_diff,emission_ges_5_usages_m2_input,emission_ges_5_usages_m2_output,emission_ges_5_usages_m2_diff,runFailed
2560E0086789N,9,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,261.1626893939394,261.16268939393944,0,215.35500000000002,215.35500000000002,0,42.52534501227541,42.525345181008404,0,113.97,113.97,0,2.346,2.346,0,477.67895252690664,477.67895252690664,0,37.19168052690663,37.1916805269066,0,296.177264,296.177264,0,520.101664,520.1016639999999,0,10935.806526360242,10935.806526360242,0,51586.64150586061,51586.65779319723,0,46734.215924616416,46734.215924616416,0,63102.81301122585,63102.831771956706,0,951.0887010559637,951.0888372768891,0,175.71072778379434,175.71072778379434,0,0,0,0,0,0,0,5220.551503680001,5220.55150368,0,127294.6971606377,127294.71623467669,0,193,193,0,10926.51104098628,15429.831787533349,41.21,16,23,43.75,KO
2575E0261730P,9,2.4,LICIEL Diagnostics v4 [Version XML:307],3cl_tribu_2024.6.1.0,56,chaudière gaz à condensation 2001-2015,,,96,chaudière gaz à condensation 2001-2015,,,439,439,0,614.212,614.212,0,55,55,0,78.75,78.75,0,0,0,0,1699.9511649199128,1699.9511649199128,0,83.14916491991264,83.14916491991264,0,416.838,416.838,0,1085.620916,1085.6209159999999,0,53490.806291412,53490.806291412,0,106260.97114414495,106260.97114414492,0,107289.07949857238,107289.07949857239,0,147808.59870776933,147641.88553126706,0.11,3306.2708944730325,3306.2708944730325,0,279.81623842568337,279.81623842568337,0,196.58279661666816,196.5827966166681,0,98.95799163911221,98.95799163911221,0,19161.95688,19161.95688,0,320625.977248997,320459.2640724948,0.05,111,111,0,59757.804000113465,59719.96010904744,0.06,20,20,0,OK
2591E0597874V,9,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,518.4,518.4,0,1844.2559999999999,1844.2559999999999,0,93.76666505,93.7666666666667,0,130.95,130.95000000000002,0,0,0,0,1398.3417900752388,1398.3417900752388,0,441.1329900752388,441.1329900752388,0,613.0880000000001,613.0880000000001,0,3022.082496,3022.0824959999995,0,40740.170764482005,40740.170764482005,0,131109.97963964264,131109.96339662303,0,87051.64693265386,87051.64693265385,0,185751.95607073003,185751.93410398674,0,1900.1761014918088,1900.176008386486,0,253.23967890525623,253.23967890525626,0,0,0,0,0,0,0,6165.550799999999,6165.550799999999,0,302487.3951382971,302487.3729574116,0,124,124,0,46952.727838717285,58137.670942881196,23.82,19,23,21.05,KO
2377E0478748L,9,2.2,LICIEL Diagnostics v4 [Version XML:217],3cl_tribu_1.4.25.1,55,chaudière gaz à condensation 1986-2000,,,95,chaudière gaz à condensation 1986-2000,,,247.58620689655172,247.58620689655174,0,682.1327949999999,682.132795,0,63.917666260000004,63.917666666666676,0,64.8,64.8,0,34.8,34.8,0,728.0837667101762,728.0837667101762,0,178.75256671017607,178.75256671017607,0,652.5,652.5,0,1070.947304,1070.947304,0,22146.925966452003,22146.925966452003,0,93888.5271465744,93888.50947156597,0,87154.53176345951,87154.53176345953,0,150678.3439217925,145136.0315603287,3.68,3127.68,1004.5829589020423,67.88,0,0,0,228.46208272333106,228.46203971414388,0,53.890853185033215,53.890853185033215,0,6510.544127999998,6510.544128,0,265527.53693224123,255102.10127733104,3.93,236,227,3.81,54769.29973264235,53375.31661320721,2.55,48,47,2.08,OK
2591E0405904J,7,2.4,Pleiades: 6.25.2.2 / 3-2-2025,Moteur DPE: DPE_2024.6.1.0,69,ballon électrique à accumulation vertical autres ou inconnue,69,ballon électrique à accumulation vertical autres ou inconnue,108,réseau de chaleur isolé,,,4791.879,4791.879,0,3106.741,3106.752000000001,0,1343.334,1344.3954749999998,0.08,1109.574,1112.905,0.3,56.892,56.896,0.01,4495.67,4574.992286848169,1.76,1128.68,1208.0092788481682,7.03,2698.073,2698.0647000000004,0,3652.90056,3652.9164404479993,0,108936.435083968,108936.435083968,0,720504.7131426734,725403.1242802447,0.68,189612.4716522144,188239.2473069015,0.72,955165.0621765441,961168.7052637698,0.63,10983.870193591709,11019.160830265839,0.32,0,0,0,0,0,0,0,0,0,6664.083293379843,6650.781729920001,0.2,1460185.005816672,1463080.8077780707,0.2,224,224,0,105999.75462410835,101682.40855240353,4.07,16,15,6.25,OK
2594E0725761R,7,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,69,ballon électrique à accumulation vertical autres ou inconnue,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,110,chaudière(s) fioul multi bâtiment modélisée comme un réseau de chaleur,110,chaudière(s) fioul multi bâtiment modélisée comme un réseau de chaleur,2604.7875,2604.7875,0,1307.377977,1307.3779769999999,0,146.94,146.94,0,74.4,74.4,0,39.69,39.69,0,1708.1263440418684,1708.1225142905223,0,307.0182360418683,307.0144062905221,0,805.4082000000001,805.4082000000003,0,1785.316754,1785.3167543560003,0,31948.34980649004,31948.34980649004,0,282117.8950827789,282117.6544149609,0,46729.13208238181,46729.1320823818,0,391997.88371417,391997.5830378998,0,4170.24,5115.5332937690955,22.67,0,0,0,0,0,0,0,0,0,0,0,0,517099.4346836483,519273.30858304683,0.42,279,281,0.72,130552.59312414585,154524.84704114747,18.36,70,83,18.57,KO
2573E0279847I,7,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,88,chaudière gaz standard 1991-2000,,,450.84545454545395,450.84654545454555,0,1501.279,1501.279,0,174.216831683168,174.21683168316832,0,81.6666666666667,81.66666666666666,0,34.317,34.317,0,1485.6113552005868,1485.6161994202791,0,496.00735520058686,496.01219942027916,0,1256.85,1256.85,0,2684.37456,2684.37456,0,41319.37637482201,41319.37637482201,0,204228.76465035748,204229.1317592299,0,60977.908567334205,60977.90856733419,0,301410.60413182224,300830.76651149243,0.19,2730.0970262330097,2730.099206188981,0,0,0,0,346.69078096743607,346.6914041571318,0,0,0,0,6374.214000000002,6374.214000000001,0,472828.87083325186,472249.0396601571,0.12,214,214,0,73271.5884956612,73139.96553524767,0.18,33,33,0,OK
2295E0438240C,7,2,1.1.7,3cl_tribu_1.4.23.5,63,chauffe-eau gaz à production instantanée avant 1980,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,107,réseau de chaleur non isolé,,,2401.515,2680.584918957012,11.62,1875,1875,0,0,142.6777057079318,100,392.25,392.25,0,0,0,0,2191.579,2191.578500430287,0,350.669,350.66890043028667,0,474.9,474.9,0,2473.65,2473.65,0,45558.61,45558.60499864799,0,296337.6,320322.5315405809,8.09,249020,7299.3047071093115,97.07,355792.5,439068.6408711592,23.41,0,4323.559787351523,100,0,0,0,0,0,0,0,0,0,0,0,0,621072.4,468989.4055578881,24.49,255,193,24.31,81394.5,49844.23921606744,38.76,33,20,39.39,KO
2357E1623457Y,7,2.2,LICIEL Diagnostics v4 [Version XML:253],3cl_tribu_1.4.25.1,69,ballon électrique à accumulation vertical autres ou inconnue,,,108,réseau de chaleur isolé,,,147.5712,147.57119999999998,0,626.472,626.4720000000001,0,92.34,92.34,0,50.4,50.4,0,59.856,59.856,0,698.828401072102,698.828401072102,0,99.55800107210185,99.55800107210185,0,293.17499999999995,293.17499999999995,0,1031.124384,1031.124384,0,23665.050209404806,23665.050209404806,0,56748.936775013855,56748.946881128104,0,39960.3271372469,39960.32713724691,0,69721.07155591356,69721.08352421128,0,1607.88620687976,1607.886317304188,0,0,0,0,0,0,0,0,0,0,7102.411775999999,7102.411776,0,187090.65189220489,187090.66411447883,0,144,144,0,21793.778573942447,21793.781752608505,0,16,16,0,OK
2575E0107944T,9,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,55,chaudière gaz à condensation 1986-2000,,,95,chaudière gaz à condensation 1986-2000,,,2471.6,2471.6025,0,2352.734,2352.734,0,190.4,190.4,0,134,134,0,22.162,22.162000000000003,0,1909.7267469889152,1909.7283608219168,0,249.26874698891484,249.2703608219164,0,1584.1218999999996,1584.1219007299997,0,1936.410688,1936.410688,0,43120.74764003999,43120.74764003999,0,390376.6846949221,390376.9198485052,0,98872.76275400571,98872.76275400567,0,590195.713772858,589318.8092216939,0.15,5201.511221329348,5201.512850470475,0,258.35805725795353,258.35805725795353,0,651.0689114233955,651.0693036117442,0,71.9166367420328,71.9166367420328,0,0,0,0,712808.9726283952,711932.0727262887,0.12,325,325,0,157099.84478051023,156900.78757676107,0.13,71,71,0,OK
2589E0418661Y,7,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,356.4787209302325,356.4787209302325,0,13.259999999999998,13.260000000000002,0,72.2772261987805,72.2772251562185,0,687.5,687.5,0,39.208,39.208,0,1029.4154176695706,1029.4168200472732,0,114.46861766957048,114.47002004727315,0,155.4992,155.4992,0,31.444544,31.444544000000004,0,25778.8307051408,25778.8307051408,0,98504.37095596142,98504.48077949812,0,40733.805660656406,40733.60402932655,0,147944.73386478453,147944.89188644575,0,1415.3864578324913,1415.3870873141743,0,0,0,0,0,0,0,0,0,0,10843.734192000002,10843.734192,0,275548.739638909,275548.4353563194,0,201,201,0,37187.34393463804,60562.659657863944,62.86,27,44,62.96,KO
2531E0165559A,9,2.4,Pleiades: 6.25.1.0 / 2-1-2025,Moteur DPE: DPE_2024.6.1.0,56,chaudière gaz à condensation 2001-2015,,,96,chaudière gaz à condensation 2001-2015,,,1893.762,1893.7962295081966,0,626.468,626.8599999999996,0.06,158.35,158.34632000000002,0,319.735,319.73361428571434,0,22.4,22.4,0,1285.81,1285.8070777710773,0,266.49,266.4905797710769,0,565.369,565.3782499999998,0,1229.02686,1228.9967925999997,0,22850.184377849702,22850.184377849702,0,161540.33540596082,161561.24136621103,0.01,65461.94057645821,65461.94057645821,0,220384.8433979983,237945.760871,7.97,2420.8458074250534,1515.2935942065844,37.41,207.87872552575783,207.87872552575783,0,231.7752638433351,266.5760482542482,15.01,32.78504715082784,37.70280422345201,15,0,0,0,298602.54123205,314172.0412600614,5.21,222,233,4.95,65255.426255709725,69186.34116709007,6.02,48,51,6.25,KO
2592E0019761T,9,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,56,chaudière gaz à condensation 2001-2015,,,96,chaudière gaz à condensation 2001-2015,,,1021.0045,1021.0045,0,1602.025,1602.0249999999999,0,109.990199454,109.9902,0,858.375,858.375,0,8.930250000000001,8.93025,0,2550.135009175925,2550.1348770008726,0,255.40020917592466,255.4000770008725,0,1658.0864,1658.0864001300001,0,2818.84956,2818.8495599999997,0,74070.538241616,74070.538241616,0,292738.8127819691,292738.87880730047,0,167191.6471397421,167191.64713974207,0,396694.1123951074,402374.75139068195,1.43,4889.551718906708,4889.552234463883,0,324.64430509912575,324.6443050991257,0,488.9251750323414,488.92528530622815,0,123.71079369476918,123.71079369476918,0,27196.656912000002,27196.656912,0,654732.6060157354,660413.2464507213,0.87,191,192,0.52,130562.35536431376,131851.86045636237,0.99,38,38,0,OK
2573E0464129C,9,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,56,chaudière gaz à condensation 2001-2015,,,96,chaudière gaz à condensation 2001-2015,,,276.4115060851926,276.41262677484787,0,511.74899999999997,511.749,0,75.88809917355371,75.88809917355373,0,124.03638888888891,124.0363888888889,0,2.208,2.208,0,875.726013742261,875.7220634404162,0,133.49241374226096,133.48846344041613,0,660.7990999999997,667.5491001299996,1.02,987.91564,987.91564,0,25994.6553363504,25994.6553363504,0,81033.93285207935,81375.34819161153,0.42,39574.65181777267,39574.65181777266,0,108356.62153436546,108581.93604514991,0.21,1860.6985567007093,1864.055846343721,0.18,215.76919812822214,215.76919812822211,0,145.08932739229445,145.70062342879015,0.42,46.54281145937024,46.54281145937024,0,8796.777983999998,8796.777984,0,179865.10363880347,180099.54589665082,0.13,118,118,0,34483.08957014691,34534.48995357847,0.15,22,22,0,OK
2391E2147783Q,9,2.2,LICIEL Diagnostics v4 [Version XML:259],3cl_tribu_1.4.25.1,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,585.25,585.25,0,255.35,255.35,0,89.3075,89.3075,0,137.25,137.25,0,3.213,3.2129999999999996,0,787.8894932316052,787.8894932316052,0,132.91349323160514,132.91349323160514,0,143.04459999999997,143.04459986999998,0,394.374992,394.3749919999999,0,13930.61347776,13930.61347776,0,81900.35578229977,81900.30387608305,0,28142.65349042424,28142.653490424244,0,116013.56018462084,116013.49154928933,0,1358.9478580992827,1358.947444917305,0,184.17179559484754,184.17179559484754,0,0,0,0,0,0,0,7762.621440000002,7762.621440000002,0,169297.8381905416,169297.76860489155,0,196,196,0,27953.24441457995,27953.231416058647,0,32,32,0,OK
2594E0594902Q,9,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,76,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,153.63855421686742,153.63855421686748,0,91.035,91.035,0,24.48,24.479999999999997,0,20.16,20.160000000000004,0,55.1,55.1,0,372.27020610920687,372.27020610920687,0,49.134206109206836,49.134206109206836,0,355.74499999999995,355.74499999999995,0,235.35072,235.35072,0,30113.168232000004,30113.168232000004,0,29196.49517587157,29196.472790952426,0,88427.55750666666,88427.55750666666,0,35914.62190948861,35914.59530070718,0,823.1257611956032,823.1255298997119,0,215.19095459358897,215.190954593589,0,0,0,0,0,0,0,2081.376,2081.376,0,134647.31266247042,134647.28552170843,0,187,187,0,28519.230261277753,48165.28434984649,68.89,39,66,69.23,KO
2394E1752447N,7,2.2,LICIEL Diagnostics v4 [Version XML:254],3cl_tribu_1.4.25.1,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,108,réseau de chaleur isolé,,,715.1075000000001,715.1075000000001,0,2067.912,2067.9120000000003,0,174.550669482,182.9966666666668,4.84,633.45,633.45,0,73.70475,73.70474999999999,0,3794.329092861371,3794.329092861371,0,592.4504928613705,592.4504928613705,0,2503.938,2503.9379998699997,0,3468.018878,3468.0188778399997,0,88370.03803021798,88370.03803021798,0,360659.6047416206,361123.7644346411,0.13,134362.1662690516,134362.1662690516,0,513223.00337417296,513842.17339909583,0.12,4460.920191183472,4463.475933504532,0.06,0,0,0,0,0,0,0,0,0,0,0,0,850873.4832327138,851498.531464975,0.07,201,201,0,60378.83846376722,60440.29986374313,0.1,14,14,0,OK
2377E3149813S,7,2.3,LICIEL Diagnostics v4 [Version XML:266],3cl_tribu_1.4.25.1,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,102,plancher ou plafond rayonnant électrique avec régulation terminale,,,787.3,787.3,0,526.45632,526.45632,0,210.43057851239672,210.43057851239672,0,300,300,0,148.0645,148.0645,0,952.4580920441313,952.457619029492,0,148.6980920441312,148.69761902949185,0,179.4436,179.44359999999998,0,1035.068306,1035.0683064000002,0,27494.631864000003,27494.631864000003,0,111076.3876684733,111076.36142124853,0,41364.93697511256,41364.93697511256,0,118598.66809260653,148742.46342960864,25.42,0,0,0,0,0,0,0,0,0,0,0,0,9525.974400000001,9525.974400000001,0,395042.4327757539,464373.16205085884,17.55,329,386,17.33,12824.170044298233,15205.5298759214,18.57,10,12,20,KO
2578E0019547Z,9,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,56,chaudière gaz à condensation 2001-2015,,,96,chaudière gaz à condensation 2001-2015,,,1824.48,1824.48,0,969.1710000000003,969.1710000000003,0,144.099,144.09900000000002,0,112.67,112.67,0,0,0,0,2257.249875130169,2257.249875130169,0,744.5898751301689,744.5898751301689,0,1651.9191999999998,1651.9192,0,1792.473152,1792.473152,0,55672.047085956,55672.047085956,0,280636.6345055911,280636.64571820793,0,116718.53769373838,116718.53769373837,0,387923.26697022194,385297.6986914303,0.68,7645.44,5852.496658708711,23.45,289.42868337339917,289.42868337339917,0,682.8824772969385,682.8825045809727,0,135.4686479091596,135.4686479091596,0,17927.690400000003,17927.6904,0,578901.1001436933,572151.7622426848,1.17,195,192,1.54,116648.06397206809,115937.3116006859,0.61,39,39,0,OK
2508E0612102W,9,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,73,réseau de chaleur isolé,73,réseau de chaleur isolé,108,réseau de chaleur isolé,,,1652.7138200000002,1652.71382,0,1925.936448,1925.936448,0,83.81775,83.81775,0,550.5,550.5,0,0,0,0,2436.744548947822,2436.744729058911,0,151.3869489478217,151.38712905891083,0,1088.0828999999999,1088.0828991800001,0,2979.363982,2979.3639823579997,0,61987.193746385616,61987.193746385616,0,296470.34659237537,296470.3518856637,0,132451.26868885814,132451.26868885814,0,374006.0240007968,374006.03024785395,0,3818.162118436201,3818.1621508893527,0,454.7573289301659,454.7573289301659,0,0,0,0,0,0,0,27085.520544000006,27085.520544,0,592869.8299897976,592869.8363114969,0,173,173,0,63210.45904180605,89546.23933823891,41.66,18,26,44.44,KO
2591E0637196F,9,2.4,4.1.1,3cl-2024.6.1.0,57,chaudière gaz à condensation après 2015,,,97,chaudière gaz à condensation après 2015,,,273.30302,273.30302,0,347.109,347.1090000000001,0,185.115309,185.11933333333332,0,169.022,169.02200000000002,0,0,0,0,665.965849273991,665.9658492739908,0,199.024673273991,199.02467327399074,0,112.36,112.36,0,667.300996,667.300996,0,24699.0693448414,24699.06934484137,0,52173.8114002575,52174.032341981816,0,23902.7286045503,23902.7286045503,0,75817.8243433177,75593.46409934576,0.3,970.049521559392,970.0511501481765,0,0,0,0,86.2831418640818,86.283507249428,0,40.8464179057699,40.84641790576992,0,3007.650516,3007.650516,0,114638.707141725,114414.35148389381,0.2,90,90,0,23069.8676,23012.656349227822,0.25,18,18,0,OK
2375E0883729O,9,2.2,4.1.1,3cl_tribu_1.4.25.1,76,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,7300.01476193659,7300.014783123998,0,2897.022,2897.0219999999995,0,416.1,423.36,1.74,2850,2850,0,80.5,80.5,0,4879.57410443508,4879.574104435081,0,270.68030443508,270.6803044350797,0,1735.716,1735.7160000000008,0,3548.4339744,3548.4339744000004,0,117867.195581646,117867.19558164602,0,890050.471252864,890476.1108928284,0.05,157787.410417197,157787.41041719684,0,1207455.44156416,1207982.7526539857,0.04,16872.200043236,16876.30727595151,0.02,0,0,0,0,0,0,0,0,0,54623.524872,54623.524872,0,1559594.7262864,1560131.484011471,0.03,226,226,0,315356.23,315503.16748462734,0.05,45,45,0,OK
2244E0640555M,7,2,2.0.0,3cl_tribu_1.4.23.5,63,chauffe-eau gaz à production instantanée avant 1980,,,107,réseau de chaleur non isolé,,,3065.777,3065.7770723684216,0,418.01,418.02200000000016,0,133.931,138.68462614643045,3.55,120.7,120.7,0,461.982,461.97549999999995,0,1173.358,1201.1783472463057,2.37,298.445,326.2654932463058,9.32,391.808,391.808,0,722.434,722.4629520000003,0,19514.85,19514.847258474143,0,260906.1,262681.01058047457,0.68,69607.5,34727.18761654211,50.11,323820,325721.08325950685,0.59,0,2555.2991511976206,100,0,0,0,0,0,0,0,0,0,10369.3,10369.261283759999,0,428926.8,395970.29077719146,7.68,328,303,7.62,50478.6,53182.17670710748,5.36,38,40,5.26,KO
2585E0652818V,9,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,57,chaudière gaz à condensation après 2015,,,97,chaudière gaz à condensation après 2015,,,128.442,128.442,0,111.32,111.32,0,68.25,68.25,0,76.475,76.475,0,0,0,0,242.7376883043542,242.73768830435418,0,64.23768830435421,64.23768830435418,0,114.39599999999999,114.39599999999999,0,189.10188,189.10188,0,10313.67781395,10313.67781395,0,25464.961261123273,25464.961261123273,0,13335.204116741794,13335.204116741794,0,32554.757024273837,32521.322876268197,0.1,504.5077917286536,504.5077917286536,0,1443.914893953,1443.9148939530003,0,58.93319606145673,58.93319606145673,0,23.868797226570006,23.868797226570006,0,2115.5400000000004,2115.5400000000004,0,56980.4132026459,56946.97905464026,0.06,162,162,0,10729.000917464611,10721.411365867329,0.07,30,30,0,OK
2385E1680550X,7,2.2,LICIEL Diagnostics v4 [Version XML:253],3cl_tribu_1.4.25.1,69,ballon électrique à accumulation vertical autres ou inconnue,69,ballon électrique à accumulation vertical autres ou inconnue,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,1410.78275162,1410.782905982906,0,527.1706,527.1706,0,157.62372148028166,157.62372127501854,0,57.5,57.49999999999999,0,74.84400000000001,74.844,0,1224.0045688717828,1203.6441358407253,1.66,247.86456887178267,227.50413584072513,8.21,456.6336394620914,456.63363979999997,0,562.343628,562.3436279999999,0,28590.621348464003,28590.621348464003,0,142538.7204686747,146890.94684871763,3.05,49035.50860049892,49035.50860049892,0,194742.89987263666,200784.0569434605,3.1,2650.804493735227,2641.4615027447235,0.35,0,0,0,0,0,0,0,0,0,11568.981600000003,11568.981600000001,0,347950.17578937515,353969.8439809209,1.73,199,203,2.01,48535.61558372001,81630.24128444037,68.19,27,46,70.37,KO
2378E0595192C,9,2.2,LICIEL Diagnostics v4 [Version XML:221],3cl_tribu_1.4.25.1,76,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,3066.1488,3066.149377593361,0,1045.7,1045.7,0,247.8114991030769,247.8114979757085,0,977.25,977.25,0,51.03,51.03000000000001,0,4636.396747089086,4636.396747089086,0,554.220747089085,554.220747089085,0,673.2043679525224,673.20436833,0,1651.690348,1651.6903480000005,0,101798.87447646,101798.87447646,0,426290.4961147058,426290.56746096275,0,136276.94039686746,136276.9403968675,0,633120.0315774617,633120.1315417023,0,10333.943530940605,10333.944343235951,0,0,0,0,0,0,0,0,0,0,48380.989440000005,48380.98944000001,0,927741.2378074926,927741.3396400126,0,173,173,0,179109.86594831294,300674.6260584765,67.87,33,56,69.7,KO
2592E0299645N,9,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,37,chaudière fioul classique 1976-1980,,,77,chaudière fioul classique 1976-1980,,,929.2895249999999,929.2895249999999,0,268.10155966499997,267.526746,0.21,28.3732,28.3732,0,32.5620689655172,32.56206896551725,0,0,0,0,439.6545090797768,439.6555267824981,0,89.08557507977675,89.08659278249802,0,309.45926600000007,309.45926527,0,458.899913,458.89991331999994,0,13121.77214246325,13121.77214246325,0,88931.32306691048,88897.7924702987,0.04,72783.73096035399,72783.730960354,0,264882.55198730127,258856.4177439615,2.28,2432.64,1058.8241987102786,56.47,0,0,0,158.4594483737678,158.39970294707766,0.04,23.380612181116334,23.380612181116337,0,0,0,0,345689.5094769315,336503.46147614403,2.66,747,727,2.68,109631.50007061583,107591.10454078388,1.86,237,232,2.11,OK
2594E0350840Q,9,2.4,4.1.1,3cl-2024.6.1.0,76,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,983.41135551142,983.4113555114202,0,665.16015,665.16015,0,238.005722,238.08881159420292,0.03,484.250757575758,484.2507575757576,0,46.746,46.74600000000001,0,1256.91185130047,1256.9118513004717,0,214.386851300472,214.38685130047165,0,376.1132,377.2012999999999,0.29,1228.0921422,1228.0921422000001,0,22282.10790645,22282.10790645,0,170958.169280487,171024.37476252991,0.04,47611.3416804487,47611.34168044872,0,231776.33260916,231858.32817312103,0.04,2763.3338954879,2763.874072768196,0.02,207.479207364876,207.47920736487623,0,0,0,0,0,0,0,0,0,0,292197.66942617,292280.90739787585,0.03,212,212,0,63786.25,63809.095416688855,0.04,46,46,0,OK
2594E0635374G,9,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,76,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,290.26230000000004,290.26230000000004,0,408.54599999999994,408.54599999999994,0,69.68666569999999,69.68666666666667,0,64.4,64.4,0,81.432,81.43199999999999,0,1224.4461367078984,1224.4461367078984,0,102.44613670789839,102.44613670789839,0,1121.7743999999998,1121.7744,0,1054.835768,1054.835768,0,96108.46763175003,96108.46763175003,0,77619.79612643427,77619.813361041,0,194158.5204681818,194158.52046818187,0,96223.25992023913,96223.28069266921,0,3062.0028936718127,3062.003126445149,0,344.9438275188876,344.9438275188876,0,0,0,0,0,0,0,7227.000000000001,7227,0,325707.3578471595,325707.37915496837,0,130,130,0,66923.26173832775,112803.59105198138,68.56,26,45,73.08,KO
