code,enum_methode_application_dpe_log_id,version_dpe,version_logiciel,version_moteur_calcul,type_generateur_ecs_1_id,type_generateur_ecs_1_label,type_generateur_ecs_2_id,type_generateur_ecs_2_label,type_generateur_ch_1_id,type_generateur_ch_1_label,type_generateur_ch_2_id,type_generateur_ch_2_label,deperdition_mur_input,deperdition_mur_output,deperdition_mur_diff,deperdition_baie_vitree_input,deperdition_baie_vitree_output,deperdition_baie_vitree_diff,deperdition_plancher_bas_input,deperdition_plancher_bas_output,deperdition_plancher_bas_diff,deperdition_plancher_haut_input,deperdition_plancher_haut_output,deperdition_plancher_haut_diff,deperdition_porte_input,deperdition_porte_output,deperdition_porte_diff,deperdition_renouvellement_air_input,deperdition_renouvellement_air_output,deperdition_renouvellement_air_diff,hperm_input,hperm_output,hperm_diff,deperdition_pont_thermique_input,deperdition_pont_thermique_output,deperdition_pont_thermique_diff,surface_sud_equivalente_input,surface_sud_equivalente_output,surface_sud_equivalente_diff,besoin_ecs_input,besoin_ecs_output,besoin_ecs_diff,besoin_ch_input,besoin_ch_output,besoin_ch_diff,conso_ecs_input,conso_ecs_output,conso_ecs_diff,conso_ch_input,conso_ch_output,conso_ch_diff,conso_auxiliaire_distribution_ch_input,conso_auxiliaire_distribution_ch_output,conso_auxiliaire_distribution_ch_diff,conso_auxiliaire_distribution_ecs_input,conso_auxiliaire_distribution_ecs_output,conso_auxiliaire_distribution_ecs_diff,conso_auxiliaire_generation_ch_input,conso_auxiliaire_generation_ch_output,conso_auxiliaire_generation_ch_diff,conso_auxiliaire_generation_ecs_input,conso_auxiliaire_generation_ecs_output,conso_auxiliaire_generation_ecs_diff,conso_auxiliaire_ventilation_input,conso_auxiliaire_ventilation_output,conso_auxiliaire_ventilation_diff,ep_conso_5_usages_input,ep_conso_5_usages_output,ep_conso_5_usages_diff,ep_conso_5_usages_m2_input,ep_conso_5_usages_m2_output,ep_conso_5_usages_m2_diff,emission_ges_5_usages_input,emission_ges_5_usages_output,emission_ges_5_usages_diff,emission_ges_5_usages_m2_input,emission_ges_5_usages_m2_output,emission_ges_5_usages_m2_diff,runFailed
2337E4132658X,6,2.3,LICIEL Diagnostics v4 [Version XML:268],3cl_tribu_1.4.25.1,56,chaudière gaz à condensation 2001-2015,56,chaudière gaz à condensation 2001-2015,96,chaudière gaz à condensation 2001-2015,96,chaudière gaz à condensation 2001-2015,358.78454999999997,358.78454999999997,0,362.538,362.538,0,64.515,64.515,0,17.906976744186,17.906976744186046,0,13.689,13.689,0,678.2172588320693,678.2123549560013,0,233.90525883206934,233.90035495600125,0,113.08500000000001,113.08500000000001,0,627.225022,627.22502172,0,20513.549527884003,20513.549527884003,0,42989.706964775556,42994.95740637045,0.01,33581.27288899005,33581.27288899005,0,68594.0378036823,67715.34194922903,1.28,3036.42,2093.537433716723,31.05,0,0,0,102.42493630379191,20.487489144041113,80,47.442247792869985,13.178402164686101,72.22,2861.8920000000003,2861.892,0,120478.5924360947,117164.0037057776,2.75,121,118,2.48,23712.653083618803,23445.40775767736,1.13,23,23,0,OK
2475E0153117D,6,2.3,4.1.1,3cl_tribu_1.4.25.1,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,100,"radiateur électrique nfc, nf** et nf***",100,"radiateur électrique nfc, nf** et nf***",2425.84036,2425.8403599999997,0,846.6275,846.6274999999999,0,146.59,146.59,0,906.75,906.75,0,51.765,51.765,0,967.598391705737,967.5983917057367,0,110.832391705737,110.83239170573665,0,225.8833,229.47130000000004,1.59,908.4866899,908.4866899000001,0,20598.06170478,20598.06170478,0,255814.685770519,257055.47748459448,0.49,37283.5727650583,33434.03325348148,10.33,213919.950505702,214933.44056092598,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582680.213522748,576157.2997731371,1.12,515,509,1.17,19469.9,19300.31726578945,0.87,17,17,0,KO
2368E4305142C,6,2.3,4.1.1,3cl_tribu_1.4.25.1,49,chaudière gaz standard 2001-2015,,,89,chaudière gaz standard 2001-2015,,,617.79336,617.79336,0,158.8608,158.8608,0,25.956,25.956000000000007,0,414.608,414.608,0,42,42,0,499.100310503433,499.10031050343343,0,109.597806503433,109.59780650343336,0,121.6779,121.67790000000002,0,301.98700544,301.98700543999996,0,10083.8014690871,10083.801469087137,0,88201.1579130624,88203.26923304045,0,16029.8922048953,16029.892204895341,0,121072.572300226,121529.4704828069,0.38,1494.79091505437,985.4386922527236,34.08,0,0,0,218.14184553607,218.14706731827138,0,24.939571254316,3.1174464067895067,87.5,0,0,0,143250.829877565,142486.03907065114,0.53,278,277,0.36,31295.8224,31367.742105566987,0.23,60,61,1.67,OK
2349E1999127M,6,2.2,LICIEL Diagnostics v4 [Version XML:256],3cl_tribu_1.4.25.1,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,99,"panneau rayonnant électrique nfc, nf** et nf***",,,98.6652,98.66520000000001,0,77.66399999999999,77.66399999999999,0,59.9327438016529,59.9327438016529,0,69.12,69.12,0,18.9,18.900000000000002,0,230.24684299245428,230.24684299245425,0,78.47084299245425,78.47084299245424,0,103.76499999999999,103.76499999999997,0,218.8719,218.87190000000004,0,7037.010517655999,7037.010517655999,0,20840.968721022662,20840.965997903877,0,9006.305405476192,9006.305405476192,0,19848.330241134892,19848.32777507456,0,0,0,0,0,0,0,0,0,0,0,0,0,1798.8134400000001,1798.81344,0,72100.19457920548,72100.18890726671,0,200,200,0,2316.469850965609,2316.4696561468427,0,6,6,0,OK
2441E1907996E,6,2.3,LICIEL Diagnostics v4 [Version XML:288],3cl_tribu_1.4.25.1,49,chaudière gaz standard 2001-2015,50,chaudière gaz standard après 2015,89,chaudière gaz standard 2001-2015,90,chaudière gaz standard après 2015,70.79988148424138,70.79988148424138,0,82.815,82.815,0,32.57289482,33.709736842105265,3.49,20.29201,20.29201,0,19.0155,19.015500000000003,0,155.41370369301015,155.41370369301015,0,59.957003693010144,59.957003693010144,0,94.4168,94.4168,0,147.056636,147.0566364,0,3541.7406709146007,3541.7406709146007,0,16891.95635617115,16949.75191942915,0.34,6245.724157170558,4628.428313944858,25.89,25267.381579153178,25097.98040716641,0.67,506.07,337.38,33.33,0,0,0,48.41102747242083,24.71809629386191,48.94,10.150352114614453,7.122834015950474,29.83,1131.3303480000002,1131.3303480000002,0,36227.97748277392,33991.83643422384,6.17,197,185,6.09,7286.44134590106,6868.3548546940865,5.74,39,37,5.13,KO
2301E4323901A,6,2.3,LICIEL Diagnostics v4 [Version XML:270],3cl_tribu_1.4.25.1,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,99,"panneau rayonnant électrique nfc, nf** et nf***",98,"convecteur électrique nfc, nf** et nf***",454.8775,454.8775,0,89.132,89.132,0,15.048,15.048,0,15.03,15.03,0,12.446,12.446,0,313.9167171018197,313.9167171018197,0,26.84703310181967,26.84703310181967,0,89.6604,89.66040000000001,0,156.568436,156.568436,0,7283.950936671529,7283.950936671529,0,39553.77352406398,39553.7681778404,0,11199.195308248956,11199.195308248956,0,37947.21400673347,37947.20921608404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114656.26878621956,114656.2577677259,0,302,302,0,3774.3634224209263,3774.3630439596222,0,9,9,0,OK
2475E1338580W,6,2.3,LICIEL Diagnostics v4 [Version XML:284],3cl_tribu_1.4.25.1,117,chauffe-eau électrique instantané,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,104,radiateur électrique à accumulation,104,radiateur électrique à accumulation,191.28914424080742,191.28914424080742,0,624.6604,624.6604,0,197.715789,197.7157894736842,0,904.75,904.7499999999999,0,10.758,10.758,0,1336.7940730951752,1336.7940730951752,0,499.3740730951752,499.3740730951752,0,416.6436,416.6436,0,827.804208,827.8042079999999,0,33740.495735772005,33740.495735772005,0,149862.68462631528,149434.3522578224,0.29,49706.07445947157,65012.42967092605,30.79,136747.31554558183,136356.4692961725,0.29,0,0,0,0,0,0,0,0,0,0,0,0,9924.9048,9924.9048,0,458807.8520516229,493113.52266432653,7.48,279,300,7.53,14883.25989516662,15847.296130207824,6.48,9,9,0,KO
2595E0143083A,6,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,50,chaudière gaz standard après 2015,50,chaudière gaz standard après 2015,90,chaudière gaz standard après 2015,90,chaudière gaz standard après 2015,3998.075,3998.08,0,1451.3400000000001,1451.3400000000001,0,61.54909090909091,61.549090909090914,0,79.1,79.1,0,64.728,64.728,0,1487.5182006096832,1534.271209235983,3.14,765.5112006096832,812.2642092359831,6.11,1475.396,1475.3960007299997,0,2608.44324,2608.4432400000005,0,38137.34561469,38137.34561469,0,372785.2217178756,375388.0840491618,0.7,47006.73449857871,47006.82998120708,0,343200.5210137099,358659.9826158038,4.5,4873.931131775787,5214.7677279211475,6.99,0,0,0,895.6403916657679,405.22662389044115,54.76,64.24662530348596,8.700081968351157,86.46,1429.02853236,1426.17618,0.2,414801.6078788301,429782.82000870473,3.61,228,236,3.51,89278.56333888024,92774.57232880338,3.92,49,51,4.08,OK
2392E1620721B,6,2.2,LICIEL Diagnostics v4 [Version XML:253],3cl_tribu_1.4.25.1,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,88,chaudière gaz standard 1991-2000,100,"radiateur électrique nfc, nf** et nf***",699.8956000000002,699.8956000000002,0,120.25,120.25,0,78.29655,79.85555,1.99,9.59,9.590000000000002,0,9.6425,9.642499999999998,0,262.96742306028557,262.96485928300444,0,126.45062306028555,126.4480592830044,0,57.022800000000004,57.022800000000004,0,289.77227,289.77227000000005,0,3101.8527181236004,3101.8527181236004,0,56915.371179294925,57005.54082746153,0.16,5655.165503358709,5655.16550335871,0,74561.48862076452,74562.72991373058,0,593.8977150493147,601.6584214275549,1.31,0,0,0,92.01715240033288,70.95388980470456,22.89,0,0,0,0,0,0,105151.23436950779,105142.34598050964,0.01,314,314,0,15724.029954463376,15721.130366518228,0.02,46,46,0,OK
2519E0651422P,6,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,57,chaudière gaz à condensation après 2015,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,97,chaudière gaz à condensation après 2015,99,"panneau rayonnant électrique nfc, nf** et nf***",102.09263157894743,102.09263157894736,0,69.86400000000002,69.86400000000002,0,54.65915492957749,54.65915492957747,0,15.5555555555556,15.555555555555555,0,23.354999999999997,23.355,0,112.50196928668842,112.50196928668842,0,46.24276928668842,46.24276928668841,0,61.3045,61.3045,0,113.45284,113.45284000000001,0,2710.2151909392,2710.2151909392,0,17413.948627389287,17413.940057257914,0,3559.1664547103196,3559.16645471032,0,17332.734680794896,17319.370012657982,0.08,156.3,156.3,0,0,0,0,21.186970829990305,10.593480201498565,50,3.297428482309361,3.2974284823093605,0,426.7872,426.7872,0,35425.51631856807,35387.782040358616,0.11,210,210,0,3364.0563055588386,3360.345064092149,0.11,20,20,0,OK
2474E4122670F,6,2.4,4.1.1,3cl-2024.6.1.0,57,chaudière gaz à condensation après 2015,,,97,chaudière gaz à condensation après 2015,,,108.328,108.328,0,102.609,102.609,0,39.5439,39.5439,0,58.09478,58.09478,0,0,0,0,324.200899380665,324.2008993806652,0,53.0032993806651,53.00329938066516,0,127.53,127.53000000000002,0,277.593352,277.59335200000004,0,10611.1731576236,10611.173157623585,0,31398.9712680677,31398.95142583374,0,13089.2729561691,13089.272956169143,0,38362.0803760793,38326.40703660171,0.09,422.222378866566,422.2222587372456,0,0,0,0,71.1710015409535,71.17095656522314,0,24.0519924906135,24.05199249061346,0,3214.170144,3214.1701439999997,0,62308.6447695941,62272.97105037494,0.06,117,117,0,11985.8704,11978.420013328141,0.06,22,22,0,OK
2407E0924463R,6,2.3,LICIEL Diagnostics v4 [Version XML:281],3cl_tribu_1.4.25.1,69,ballon électrique à accumulation vertical autres ou inconnue,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,100,"radiateur électrique nfc, nf** et nf***",,,206.54517241379313,206.5762330198537,0.02,23.684,23.684000000000005,0,28.28631584,29.29684210526316,3.57,4.74122807017544,4.741228070175438,0,29.272,29.272,0,98.68357161480289,98.68787920656459,0,25.00557161480287,25.009879206564577,0.02,17.13245335003131,17.13245339,0,36.006184,36.00618399999999,0,3507.9259641999993,3507.9259641999993,0,17456.814609910398,15036.718429052133,13.86,5769.60340236559,5769.603402365591,0,14910.521081689949,12838.763729605407,13.89,0,0,0,0,0,0,0,0,0,0,0,0,873.21432,873.21432,0,50071.88872932773,45306.84681953328,9.52,455,411,9.67,1623.8173874872696,1460.1485566725905,10.08,14,13,7.14,KO
2480E4365896H,6,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,57,chaudière gaz à condensation après 2015,57,chaudière gaz à condensation après 2015,97,chaudière gaz à condensation après 2015,97,chaudière gaz à condensation après 2015,173.49862068965516,173.49862068965516,0,222.64,222.64,0,62.86110991735542,62.86110991735537,0,25.5429004291845,25.54290042918455,0,2.03775,2.03775,0,421.5149813697012,421.5135073619395,0,46.74943736970116,46.74796336193946,0,1071.7893999999997,1071.7894,0,551.825339,551.825339,0,21385.59961013784,21385.59961013784,0,78199.14387601087,78201.21489991504,0,28327.185203184796,28327.1852031848,0,94129.46012303699,93655.75844647526,0.5,3814.068287182382,4303.780747505032,12.84,0,0,0,190.28458343162646,38.05792458462531,80,52.03829238466875,14.455081217963539,72.22,2413.931004,2413.931004,0,141734.2465903187,141950.3208714676,0.15,140,140,0,28343.634916140258,28255.298401340526,0.31,28,27,3.57,OK
2434E1662821C,6,2.3,LICIEL Diagnostics v4 [Version XML:286],3cl_tribu_1.4.25.1,69,ballon électrique à accumulation vertical autres ou inconnue,69,ballon électrique à accumulation vertical autres ou inconnue,99,"panneau rayonnant électrique nfc, nf** et nf***",104,radiateur électrique à accumulation,466.35099464833337,466.35099464833337,0,178.922,178.922,0,67.57052696,67.57052631578948,0,67.76,67.76,0,22.99125,22.991249999999997,0,281.3577733461291,281.3577733461291,0,103.63297334612905,103.63297334612905,0,293.1015024992124,293.1015042600001,0,318.264156,318.26415599999996,0,4995.7583342016005,4995.7583342016005,0,34402.34751377118,34610.17758460048,0.6,8427.514571312275,9972.785678039696,18.34,28990.616101260788,29159.76962757074,0.58,127.74,127.74,0,0,0,0,10.781139713280313,1.3968681445177462,87.04,1.5655899224101482,3.03908631997264,94.12,1144.7568,1144.7568,0,81484.67271322462,84390.09001250766,3.57,205,213,3.9,4176.729989310287,4416.6097560641,5.74,10,11,10,KO
2524E0637729D,6,2.4,4.1.1,3cl-2024.6.1.0,68,ballon électrique à accumulation horizontal,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,101,autres émetteurs à effet joule,,,296.96125,296.96124999999995,0,71.17525,71.17524999999999,0,28.6708704,28.670821052631577,0,49.7346510721248,49.734651072124755,0,15.6750004291534,15.674999999999999,0,149.279873347439,149.2798733474391,0,53.7303533474391,53.730353347439085,0,38.6934,38.6934,0,138.298869,138.29886900000002,0,4765.990807676,4765.990807676,0,20644.9489379516,20644.96508953344,0,8274.2398184347,8191.867109591192,1,19931.6448138059,19931.659044013457,0,0,0,0,0,0,0,0,0,0,0,0,0,615.45132,615.45132,0,67255.2699473534,67065.84544649068,0.28,315,315,0,2180.096,2175.4472287964904,0.21,10,10,0,OK
2354E0576788I,6,2.2,LICIEL Diagnostics v4 [Version XML:220],3cl_tribu_1.4.25.1,57,chaudière gaz à condensation après 2015,57,chaudière gaz à condensation après 2015,97,chaudière gaz à condensation après 2015,97,chaudière gaz à condensation après 2015,1597.027,1597.027,0,9.755999999999998,9.756,0,68.9550244474,68.9550256198347,0,647.7,647.6999999999999,0,53.5224,53.522400000000005,0,667.9477438269089,667.9452956891216,0,201.5272438269089,201.52479568912167,0,656.9781999999998,656.9781999999999,0,16.778344,16.778344,0,21006.91316512404,21006.91316512404,0,191545.3007133051,191548.74120065488,0,27899.198012141187,4649.8663353568645,83.33,213667.25848103873,210810.77481942452,1.34,2958.12,3297.167217494606,11.46,0,0,0,422.59395334210376,127.72031995953292,69.78,51.116822035135165,8.519470339189194,83.33,5124.5999999999985,5527.906019999999,7.87,286896.14755535,261721.9548224129,8.77,313,286,8.63,53013.95364004198,47113.8012324679,11.13,57,51,10.53,KO
2439E1992691P,6,2.3,LICIEL Diagnostics v4 [Version XML:286],3cl_tribu_1.4.25.1,69,ballon électrique à accumulation vertical autres ou inconnue,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,130,chaudière gpl/propane/butane standard 1991-2000,98,"convecteur électrique nfc, nf** et nf***",286.7620797535724,286.7620797535724,0,158.41799999999998,158.41799999999998,0,46.43129853000001,49.41588589838627,6.43,16.1210932311622,16.121093231162195,0,11.593250000000001,13.874749999999999,19.68,245.05975849927705,245.05975849927702,0,59.80117049927701,59.801170499276985,0,25.252600000000005,25.252600000000005,0,244.407144,238.15754399999997,2.56,2614.6486124136563,2614.6486124136563,0,40131.04363250639,40942.516666929754,2.02,4554.652441821986,10277.106148618152,125.64,48156.061244446464,49035.78571002883,1.83,601.3379078903924,622.1390921548235,3.46,0,0,0,52.09732350051026,30.44085122471757,41.57,0,0,0,0,0,0,82731.7215712348,97189.714562427,17.48,338,397,17.46,10268.046196287109,10817.09116701598,5.35,42,44,4.76,KO
2314E2798535P,6,2.3,LICIEL Diagnostics v4 [Version XML:265],3cl_tribu_1.4.25.1,69,ballon électrique à accumulation vertical autres ou inconnue,,,101,autres émetteurs à effet joule,,,612.3026315789476,612.3026315789473,0,1356.8684,1356.8684,0,202.576923076923,202.57692307692304,0,144.3855421686747,144.38554216867468,0,0,0,0,1818.1562847077194,1818.1562847077194,0,109.76440470771927,109.76440470771927,0,578.6099999999999,578.6099991799999,0,1762.429209,1762.4292086,0,68007.48094003499,68007.48094003499,0,152948.97154517542,152948.94525930172,0,104942.14779846031,104942.1477984603,0,154979.83824585736,154979.81286872557,0,0,0,0,0,0,0,0,0,0,0,0,0,20247.4585872,20247.4585872,0,655477.1808524905,655477.1224850874,0,256,256,0,20693.10792390345,20693.105919110043,0,8,8,0,OK
2406E4010046X,6,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,104,radiateur électrique à accumulation,,,190.9495,190.94950000000003,0,27.408000000000005,27.408,0,194.71865,194.71865,0,179.634,179.63400000000001,0,11.4,11.399999999999999,0,196.45057298561576,196.45057298561576,0,42.19563298561574,42.19563298561574,0,130.8254,130.82540081999997,0,80.2352,80.2352,0,3360.55474652688,3360.55474652688,0,28571.208429130256,28571.19118729398,0,6513.299727448257,6513.299727448259,0,24098.498281897842,24098.485509907507,0,0,0,0,0,0,0,0,0,0,0,0,0,1828.1932536,1828.1932536000002,0,75617.09846117602,75617.06908559827,0,328,328,0,2474.3037714764664,2474.3027624892297,0,10,10,0,OK
2368E3511539X,6,2.3,LICIEL Diagnostics v4 [Version XML:268],3cl_tribu_1.4.25.1,56,chaudière gaz à condensation 2001-2015,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,96,chaudière gaz à condensation 2001-2015,78,chaudière fioul classique 1981-1990,300.49134999999995,300.49134999999995,0,68.11670316959999,67.86500000000001,0.37,91.9304453512,91.93044526315789,0,104.2687230769231,104.26872307692307,0,20.804000000000002,20.804,0,297.71682193751553,297.71682193751553,0,212.20410193751553,212.20410193751553,0,37.98699999999999,37.98699999999999,0,78.858256,78.85825630000001,0,3086.514405845193,3086.514405845193,0,46764.21041371269,46749.1879753955,0.03,4954.7102962035115,5057.41735454367,2.07,57535.79320950332,57413.388104046724,0.21,467.64523780368086,514.0708081966327,9.93,0,0,0,107.20290084368415,59.502799677331865,44.5,2.4302846368819653,3.755259193778318,54.52,0,0,0,68770.85002930467,67961.59473265626,1.18,328,324,1.22,17647.405966221817,17734.20351474506,0.49,84,84,0,OK
2513E0252385U,6,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,55,chaudière gaz à condensation 1986-2000,,,95,chaudière gaz à condensation 1986-2000,,,121.21759999999999,121.21760000000003,0,32.076,32.076,0,62.8,62.800000000000004,0,32.97,32.97,0,4.4022,4.4022,0,220.4303686507886,220.43036865078855,0,50.681968650788576,50.68196865078853,0,70.80699999999999,70.80699999999999,0,42.00948,42.00948,0,4520.891042774399,4520.891042774399,0,13948.39221749419,13948.384875974498,0,5724.072362465402,5724.072362465401,0,20880.546719405807,20830.040704473016,0.24,274.9834396311109,274.983371377883,0,0,0,0,33.94108772923587,33.94106986487128,0,11.000834870751037,11.000834870751037,0,2011.8180960000002,2011.818096,0,33338.04686780274,33287.54065479948,0.15,106,106,0,6229.592647871555,6218.127776970285,0.18,19,19,0,OK
2576E0469334K,6,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,57,chaudière gaz à condensation après 2015,57,chaudière gaz à condensation après 2015,97,chaudière gaz à condensation après 2015,97,chaudière gaz à condensation après 2015,260.65291666666667,260.65291666666667,0,307.836,307.836,0,229.77012061206122,229.7701206120612,0,110.332,110.332,0,25.253999999999998,25.253999999999998,0,502.6216990346605,502.62024957605536,0,91.96969903466044,91.96824957605531,0,334.41750752243917,334.41750788999997,0,395.020926,395.02092600000003,0,13050.785258112,13050.785258112,0,71714.83030804862,71715.24328502531,0,18173.53964864085,18173.539648640846,0,84797.28351506146,84489.9008082668,0.36,1737.6000000000001,2649.784391414704,52.5,0,0,0,170.29332918708235,21.28678872976758,87.5,35.4296699043014,28.343735923441123,20,4866.95088,4866.950879999999,0,121816.45708561246,123248.08578786383,1.18,166,168,1.2,23905.69450642227,23884.308514666387,0.09,32,32,0,OK
2357E1511397Y,6,2.2,LICIEL Diagnostics v4 [Version XML:253],3cl_tribu_1.4.25.1,57,chaudière gaz à condensation après 2015,,,97,chaudière gaz à condensation après 2015,,,106.8741,106.87410000000001,0,573.408,573.408,0,168.15,168.15,0,49.56,49.559999999999995,0,46.512,46.51199999999999,0,609.0153672155527,609.0153672155527,0,142.05936721555267,142.05936721555267,0,291.75,291.75,0,950.37529,950.3752895999999,0,23414.183952768002,23414.183952768002,0,53288.07118655039,53288.07617786694,0,28603.109942115432,28603.109942115432,0,62569.713172521704,62523.32756478847,0.07,1517.6488469008802,1517.6489024987586,0,0,0,0,97.10270749549183,97.10271659077975,0,42.66584631393281,42.6658463139328,0,3007.7460000000005,3007.746,0,107179.08753627085,107132.7020773319,0.04,85,85,0,21153.092962668085,21142.563433853007,0.05,16,16,0,OK
2533E0449948D,6,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,45,chaudière gaz classique avant 1981,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,85,chaudière gaz classique avant 1981,98,"convecteur électrique nfc, nf** et nf***",362.314363,362.314363,0,99.29368,99.29368000000002,0,53.973684399999996,57.76315789473685,7.02,172.5,172.5,0,2.90325,2.90325,0,241.26562995647396,241.26562995647396,0,167.82562995647396,167.82562995647396,0,83.92084000000001,83.92084073000001,0,80.2183,80.21829984000001,0,4400.9692411999995,4400.9692411999995,0,41775.24377738709,41961.40042960058,0.45,10172.11428860519,10172.11428860519,0,49674.116073265526,49613.21953517285,0.12,374.02500000000003,195.47567530114458,47.74,0,0,0,56.62866378712472,28.44050473561817,49.78,5.965758304737776,2.386303321895111,60,0,0,0,88377.14177625785,87918.03982652875,0.52,490,488,0.41,10557.65398068892,10520.6336555225,0.35,58,58,0,OK
2354E3382908A,6,2.3,LICIEL Diagnostics v4 [Version XML:265],3cl_tribu_1.4.25.1,52,chaudière gaz basse température 2001-2015,,,92,chaudière gaz basse température 2001-2015,,,152.20928571428598,152.21325714285712,0,104.58300000000001,104.583,0,49.96156500000001,49.96156500000001,0,42.3415,42.341499999999996,0,13.68,13.679999999999998,0,342.3221174467912,342.32384625163877,0,89.95235744679118,89.95408625163874,0,198.26049999999998,198.2605,0,295.233408,295.233408,0,10675.288354179682,10675.288354179682,0,33118.604785665106,33121.891176635196,0.01,16510.895364404998,16510.895364405,0,48747.5433196913,48352.048758056735,0.81,1314.72,760.0467778470502,42.19,0,0,0,80.58860497845177,80.59660186314565,0.01,25.976534995170564,3.2470668743963205,87.5,2991.0270143999996,2991.0270144,0,77913.45998515563,76189.95762872629,2.21,130,127,2.31,15171.254659549772,15044.524133681829,0.84,25,25,0,OK
2367E2515336J,6,2.3,LICIEL Diagnostics v4 [Version XML:262],3cl_tribu_1.4.25.1,69,ballon électrique à accumulation vertical autres ou inconnue,,,100,"radiateur électrique nfc, nf** et nf***",3,pac air/air installée à partir de 2015,394.3737922333333,394.37608527131795,0,545.7599999999999,545.7599999999999,0,249.33807448,249.338076352854,0,261.448,261.448,0,8.61,8.610000000000001,0,1627.1549248932226,1627.1575146169214,0,240.40712489322257,240.40971461692124,0,460.61899999999997,460.6190000000001,0,1196.77594,1196.7759400000002,0,31444.227000855197,31444.227000855197,0,125033.92014908828,125034.1803316452,0,50855.37677511312,50855.376775113116,0,105755.26353423207,105755.47235867789,0,405.06253071014527,0,100,0,0,0,0,0,0,0,0,0,0,0,0,369286.83590969985,368355.67245311936,0.25,201,201,0,11929.64223921068,11903.734736263823,0.22,6,6,0,OK
2357E0761794B,6,2.2,1.27.0,3cl_tribu_1.4.25.1,57,chaudière gaz à condensation après 2015,,,97,chaudière gaz à condensation après 2015,,,103.24,103.24,0,174.5,174.5,0,35.91,35.91,0,41.135,41.135,0,31.204,31.203999999999997,0,268.7698744245,268.76987442437775,0,55.773474424502,55.7734744243777,0,125.5179856115,125.5179856115,0,284.10525,284.10525600000005,0,6280.947758758402,6280.947758758402,0,29293.772902278477,29293.772842608756,0,7887.637714403284,7887.637714403285,0,31501.548659645297,31469.03220893506,0.1,479.6394989642699,479.6394989642699,0,0,0,0,65.17864470756962,65.17864457480448,0,13.975108763237447,13.975108763237445,0,2524.3832160000006,2524.383216,0,47812.152231449254,47779.63578043366,0.07,150,150,0,28.86,9171.23716596915,31678.37,28,28,0,OK
2337E3673736B,6,2.3,LICIEL Diagnostics v4 [Version XML:268],3cl_tribu_1.4.25.1,56,chaudière gaz à condensation 2001-2015,56,chaudière gaz à condensation 2001-2015,96,chaudière gaz à condensation 2001-2015,96,chaudière gaz à condensation 2001-2015,91.97686894234978,91.9768889530408,0,267.564,267.564,0,31.3134415715,31.313442786069672,0,28.721,28.721000000000004,0,1.521,1.5210000000000001,0,405.2172824377602,405.2172824377601,0,162.48380243776015,162.48380243776003,0,0,0,0,478.881216,478.881216,0,13379.946082839422,13379.946082839422,0,18475.640036179153,18477.82602994568,0.01,20294.026521791686,20294.026521791682,0,26788.235171737004,26425.551017214086,1.35,2024.28,1086.117576514261,46.35,0,0,0,47.454140953364515,11.864938903601399,75,34.53498001060196,11.51166000353399,66.67,2876.8200912000007,1563.48918,45.65,61274.0188286058,55598.09120357498,9.26,99,90,9.09,11088.510672422502,10858.334594514277,2.08,18,17,5.56,KO
